date,id,name,population,wikidata_id,check,bool
1971-12-31,73,Hirslanden,8424,Q476940,1971-12-31---Q476940,True
1970-12-31,73,Hirslanden,8631,Q476940,1970-12-31---Q476940,True
2018-12-31,72,Hottingen,11265,Q693454,2018-12-31---Q693454,False
2017-12-31,72,Hottingen,11172,Q693454,2017-12-31---Q693454,True
2016-12-31,72,Hottingen,11113,Q693454,2016-12-31---Q693454,True
2015-12-31,72,Hottingen,11081,Q693454,2015-12-31---Q693454,True
2014-12-31,72,Hottingen,10882,Q693454,2014-12-31---Q693454,True
2013-12-31,72,Hottingen,10708,Q693454,2013-12-31---Q693454,True
2012-12-31,72,Hottingen,10447,Q693454,2012-12-31---Q693454,True
2011-12-31,72,Hottingen,10461,Q693454,2011-12-31---Q693454,True
2010-12-31,72,Hottingen,10570,Q693454,2010-12-31---Q693454,True
2009-12-31,72,Hottingen,10594,Q693454,2009-12-31---Q693454,True
2008-12-31,72,Hottingen,10548,Q693454,2008-12-31---Q693454,True
2007-12-31,72,Hottingen,10284,Q693454,2007-12-31---Q693454,True
2006-12-31,72,Hottingen,10180,Q693454,2006-12-31---Q693454,True
2005-12-31,72,Hottingen,10100,Q693454,2005-12-31---Q693454,True
2004-12-31,72,Hottingen,9926,Q693454,2004-12-31---Q693454,True
2003-12-31,72,Hottingen,10017,Q693454,2003-12-31---Q693454,True
2002-12-31,72,Hottingen,10021,Q693454,2002-12-31---Q693454,True
2001-12-31,72,Hottingen,10096,Q693454,2001-12-31---Q693454,True
2000-12-31,72,Hottingen,10147,Q693454,2000-12-31---Q693454,True
1999-12-31,72,Hottingen,10307,Q693454,1999-12-31---Q693454,True
1998-12-31,72,Hottingen,10240,Q693454,1998-12-31---Q693454,True
1997-12-31,72,Hottingen,10326,Q693454,1997-12-31---Q693454,True
1996-12-31,72,Hottingen,10348,Q693454,1996-12-31---Q693454,True
1995-12-31,72,Hottingen,10234,Q693454,1995-12-31---Q693454,True
1994-12-31,72,Hottingen,10229,Q693454,1994-12-31---Q693454,True
1993-12-31,72,Hottingen,10139,Q693454,1993-12-31---Q693454,True
1992-12-31,72,Hottingen,9987,Q693454,1992-12-31---Q693454,True
1991-12-31,72,Hottingen,10294,Q693454,1991-12-31---Q693454,True
1990-12-31,72,Hottingen,10211,Q693454,1990-12-31---Q693454,True
1989-12-31,72,Hottingen,10272,Q693454,1989-12-31---Q693454,True
1988-12-31,72,Hottingen,10365,Q693454,1988-12-31---Q693454,True
1987-12-31,72,Hottingen,10344,Q693454,1987-12-31---Q693454,True
1986-12-31,72,Hottingen,10278,Q693454,1986-12-31---Q693454,True
1985-12-31,72,Hottingen,10306,Q693454,1985-12-31---Q693454,True
1984-12-31,72,Hottingen,10438,Q693454,1984-12-31---Q693454,True
1983-12-31,72,Hottingen,10491,Q693454,1983-12-31---Q693454,True
1982-12-31,72,Hottingen,10650,Q693454,1982-12-31---Q693454,True
1981-12-31,72,Hottingen,10762,Q693454,1981-12-31---Q693454,True
1980-12-31,72,Hottingen,11052,Q693454,1980-12-31---Q693454,True
1979-12-31,72,Hottingen,11375,Q693454,1979-12-31---Q693454,True
1978-12-31,72,Hottingen,11448,Q693454,1978-12-31---Q693454,True
1977-12-31,72,Hottingen,11618,Q693454,1977-12-31---Q693454,True
1976-12-31,72,Hottingen,11794,Q693454,1976-12-31---Q693454,True
1975-12-31,72,Hottingen,12073,Q693454,1975-12-31---Q693454,True
1974-12-31,72,Hottingen,12349,Q693454,1974-12-31---Q693454,True
1973-12-31,72,Hottingen,12625,Q693454,1973-12-31---Q693454,True
1972-12-31,72,Hottingen,13191,Q693454,1972-12-31---Q693454,True
1971-12-31,72,Hottingen,13510,Q693454,1971-12-31---Q693454,True
1970-12-31,72,Hottingen,13758,Q693454,1970-12-31---Q693454,True
2018-12-31,71,Fluntern,8485,Q693269,2018-12-31---Q693269,False
2017-12-31,71,Fluntern,8221,Q693269,2017-12-31---Q693269,True
2016-12-31,71,Fluntern,8038,Q693269,2016-12-31---Q693269,True
2015-12-31,71,Fluntern,7953,Q693269,2015-12-31---Q693269,True
2014-12-31,71,Fluntern,7865,Q693269,2014-12-31---Q693269,True
2013-12-31,71,Fluntern,7856,Q693269,2013-12-31---Q693269,True
2012-12-31,71,Fluntern,7779,Q693269,2012-12-31---Q693269,True
2011-12-31,71,Fluntern,7873,Q693269,2011-12-31---Q693269,True
2010-12-31,71,Fluntern,7637,Q693269,2010-12-31---Q693269,True
2009-12-31,71,Fluntern,7528,Q693269,2009-12-31---Q693269,True
2008-12-31,71,Fluntern,7542,Q693269,2008-12-31---Q693269,True
2007-12-31,71,Fluntern,7455,Q693269,2007-12-31---Q693269,True
2006-12-31,71,Fluntern,7379,Q693269,2006-12-31---Q693269,True
2005-12-31,71,Fluntern,7325,Q693269,2005-12-31---Q693269,True
2004-12-31,71,Fluntern,7285,Q693269,2004-12-31---Q693269,True
2003-12-31,71,Fluntern,7102,Q693269,2003-12-31---Q693269,True
2002-12-31,71,Fluntern,7069,Q693269,2002-12-31---Q693269,True
2001-12-31,71,Fluntern,7221,Q693269,2001-12-31---Q693269,True
2000-12-31,71,Fluntern,7267,Q693269,2000-12-31---Q693269,True
1999-12-31,71,Fluntern,7298,Q693269,1999-12-31---Q693269,True
1998-12-31,71,Fluntern,7272,Q693269,1998-12-31---Q693269,True
1997-12-31,71,Fluntern,7191,Q693269,1997-12-31---Q693269,True
1996-12-31,71,Fluntern,7178,Q693269,1996-12-31---Q693269,True
1995-12-31,71,Fluntern,7151,Q693269,1995-12-31---Q693269,True
1994-12-31,71,Fluntern,7085,Q693269,1994-12-31---Q693269,True
1993-12-31,71,Fluntern,7188,Q693269,1993-12-31---Q693269,True
1992-12-31,71,Fluntern,6817,Q693269,1992-12-31---Q693269,True
1991-12-31,71,Fluntern,7057,Q693269,1991-12-31---Q693269,True
1990-12-31,71,Fluntern,7040,Q693269,1990-12-31---Q693269,True
1989-12-31,71,Fluntern,7270,Q693269,1989-12-31---Q693269,True
1988-12-31,71,Fluntern,7372,Q693269,1988-12-31---Q693269,True
1987-12-31,71,Fluntern,7409,Q693269,1987-12-31---Q693269,True
1986-12-31,71,Fluntern,7405,Q693269,1986-12-31---Q693269,True
1985-12-31,71,Fluntern,7448,Q693269,1985-12-31---Q693269,True
1984-12-31,71,Fluntern,7504,Q693269,1984-12-31---Q693269,True
1983-12-31,71,Fluntern,7653,Q693269,1983-12-31---Q693269,True
1982-12-31,71,Fluntern,7748,Q693269,1982-12-31---Q693269,True
1981-12-31,71,Fluntern,7944,Q693269,1981-12-31---Q693269,True
1980-12-31,71,Fluntern,7988,Q693269,1980-12-31---Q693269,True
1979-12-31,71,Fluntern,8135,Q693269,1979-12-31---Q693269,True
1978-12-31,71,Fluntern,8130,Q693269,1978-12-31---Q693269,True
1977-12-31,71,Fluntern,8243,Q693269,1977-12-31---Q693269,True
1976-12-31,71,Fluntern,8265,Q693269,1976-12-31---Q693269,True
1975-12-31,71,Fluntern,8355,Q693269,1975-12-31---Q693269,True
1974-12-31,71,Fluntern,8548,Q693269,1974-12-31---Q693269,True
1973-12-31,71,Fluntern,8715,Q693269,1973-12-31---Q693269,True
1972-12-31,71,Fluntern,8807,Q693269,1972-12-31---Q693269,True
1971-12-31,71,Fluntern,8943,Q693269,1971-12-31---Q693269,True
1970-12-31,71,Fluntern,8991,Q693269,1970-12-31---Q693269,True
2018-12-31,63,Oberstrass,10927,Q693483,2018-12-31---Q693483,False
2017-12-31,63,Oberstrass,10846,Q693483,2017-12-31---Q693483,True
2016-12-31,63,Oberstrass,10794,Q693483,2016-12-31---Q693483,True
2015-12-31,63,Oberstrass,10641,Q693483,2015-12-31---Q693483,True
2014-12-31,63,Oberstrass,10556,Q693483,2014-12-31---Q693483,True
2013-12-31,63,Oberstrass,10452,Q693483,2013-12-31---Q693483,True
2012-12-31,63,Oberstrass,10308,Q693483,2012-12-31---Q693483,True
2011-12-31,63,Oberstrass,10316,Q693483,2011-12-31---Q693483,True
2010-12-31,63,Oberstrass,10231,Q693483,2010-12-31---Q693483,True
2009-12-31,63,Oberstrass,10051,Q693483,2009-12-31---Q693483,True
2008-12-31,63,Oberstrass,10102,Q693483,2008-12-31---Q693483,True
2007-12-31,63,Oberstrass,9960,Q693483,2007-12-31---Q693483,True
2006-12-31,63,Oberstrass,9698,Q693483,2006-12-31---Q693483,True
2005-12-31,63,Oberstrass,9494,Q693483,2005-12-31---Q693483,True
2004-12-31,63,Oberstrass,9546,Q693483,2004-12-31---Q693483,True
2003-12-31,63,Oberstrass,9689,Q693483,2003-12-31---Q693483,True
2002-12-31,63,Oberstrass,9725,Q693483,2002-12-31---Q693483,True
2001-12-31,63,Oberstrass,9764,Q693483,2001-12-31---Q693483,True
2000-12-31,63,Oberstrass,9864,Q693483,2000-12-31---Q693483,True
1999-12-31,63,Oberstrass,9897,Q693483,1999-12-31---Q693483,True
1998-12-31,63,Oberstrass,9907,Q693483,1998-12-31---Q693483,True
1997-12-31,63,Oberstrass,9994,Q693483,1997-12-31---Q693483,True
1996-12-31,63,Oberstrass,10110,Q693483,1996-12-31---Q693483,True
1995-12-31,63,Oberstrass,10121,Q693483,1995-12-31---Q693483,True
1994-12-31,63,Oberstrass,10266,Q693483,1994-12-31---Q693483,True
1993-12-31,63,Oberstrass,10154,Q693483,1993-12-31---Q693483,True
1992-12-31,63,Oberstrass,10248,Q693483,1992-12-31---Q693483,True
1991-12-31,63,Oberstrass,10292,Q693483,1991-12-31---Q693483,True
1990-12-31,63,Oberstrass,10262,Q693483,1990-12-31---Q693483,True
1989-12-31,63,Oberstrass,10026,Q693483,1989-12-31---Q693483,True
1988-12-31,63,Oberstrass,10098,Q693483,1988-12-31---Q693483,True
1987-12-31,63,Oberstrass,10239,Q693483,1987-12-31---Q693483,True
1986-12-31,63,Oberstrass,10240,Q693483,1986-12-31---Q693483,True
1985-12-31,63,Oberstrass,10296,Q693483,1985-12-31---Q693483,True
1984-12-31,63,Oberstrass,10454,Q693483,1984-12-31---Q693483,True
1983-12-31,63,Oberstrass,10452,Q693483,1983-12-31---Q693483,True
1982-12-31,63,Oberstrass,10544,Q693483,1982-12-31---Q693483,True
1981-12-31,63,Oberstrass,10589,Q693483,1981-12-31---Q693483,True
1980-12-31,63,Oberstrass,10665,Q693483,1980-12-31---Q693483,True
1979-12-31,63,Oberstrass,10985,Q693483,1979-12-31---Q693483,True
1978-12-31,63,Oberstrass,11065,Q693483,1978-12-31---Q693483,True
1977-12-31,63,Oberstrass,11233,Q693483,1977-12-31---Q693483,True
1976-12-31,63,Oberstrass,11326,Q693483,1976-12-31---Q693483,True
1975-12-31,63,Oberstrass,11536,Q693483,1975-12-31---Q693483,True
1974-12-31,63,Oberstrass,11894,Q693483,1974-12-31---Q693483,True
1973-12-31,63,Oberstrass,12239,Q693483,1973-12-31---Q693483,True
1972-12-31,63,Oberstrass,12315,Q693483,1972-12-31---Q693483,True
1971-12-31,63,Oberstrass,12089,Q693483,1971-12-31---Q693483,True
1970-12-31,63,Oberstrass,12381,Q693483,1970-12-31---Q693483,True
2018-12-31,61,Unterstrass,23394,Q656446,2018-12-31---Q656446,False
2017-12-31,61,Unterstrass,22768,Q656446,2017-12-31---Q656446,True
2016-12-31,61,Unterstrass,22476,Q656446,2016-12-31---Q656446,True
2015-12-31,61,Unterstrass,22226,Q656446,2015-12-31---Q656446,True
2014-12-31,61,Unterstrass,22126,Q656446,2014-12-31---Q656446,True
2013-12-31,61,Unterstrass,21876,Q656446,2013-12-31---Q656446,True
2012-12-31,61,Unterstrass,21442,Q656446,2012-12-31---Q656446,True
2011-12-31,61,Unterstrass,21240,Q656446,2011-12-31---Q656446,True
2010-12-31,61,Unterstrass,21233,Q656446,2010-12-31---Q656446,True
2009-12-31,61,Unterstrass,21080,Q656446,2009-12-31---Q656446,True
2008-12-31,61,Unterstrass,20655,Q656446,2008-12-31---Q656446,True
2007-12-31,61,Unterstrass,20243,Q656446,2007-12-31---Q656446,True
2006-12-31,61,Unterstrass,19959,Q656446,2006-12-31---Q656446,True
2005-12-31,61,Unterstrass,19921,Q656446,2005-12-31---Q656446,True
2004-12-31,61,Unterstrass,19742,Q656446,2004-12-31---Q656446,True
2003-12-31,61,Unterstrass,19882,Q656446,2003-12-31---Q656446,True
2002-12-31,61,Unterstrass,19863,Q656446,2002-12-31---Q656446,True
2001-12-31,61,Unterstrass,19831,Q656446,2001-12-31---Q656446,True
2000-12-31,61,Unterstrass,19933,Q656446,2000-12-31---Q656446,True
1999-12-31,61,Unterstrass,20083,Q656446,1999-12-31---Q656446,True
1998-12-31,61,Unterstrass,20266,Q656446,1998-12-31---Q656446,True
1997-12-31,61,Unterstrass,20281,Q656446,1997-12-31---Q656446,True
1996-12-31,61,Unterstrass,20318,Q656446,1996-12-31---Q656446,True
1995-12-31,61,Unterstrass,20356,Q656446,1995-12-31---Q656446,True
1994-12-31,61,Unterstrass,20477,Q656446,1994-12-31---Q656446,True
1993-12-31,61,Unterstrass,20425,Q656446,1993-12-31---Q656446,True
1992-12-31,61,Unterstrass,20300,Q656446,1992-12-31---Q656446,True
1991-12-31,61,Unterstrass,20335,Q656446,1991-12-31---Q656446,True
1990-12-31,61,Unterstrass,20301,Q656446,1990-12-31---Q656446,True
1989-12-31,61,Unterstrass,20253,Q656446,1989-12-31---Q656446,True
1988-12-31,61,Unterstrass,20279,Q656446,1988-12-31---Q656446,True
1987-12-31,61,Unterstrass,20336,Q656446,1987-12-31---Q656446,True
1986-12-31,61,Unterstrass,20459,Q656446,1986-12-31---Q656446,True
1985-12-31,61,Unterstrass,20687,Q656446,1985-12-31---Q656446,True
1984-12-31,61,Unterstrass,20847,Q656446,1984-12-31---Q656446,True
1983-12-31,61,Unterstrass,20886,Q656446,1983-12-31---Q656446,True
1982-12-31,61,Unterstrass,21235,Q656446,1982-12-31---Q656446,True
1981-12-31,61,Unterstrass,21462,Q656446,1981-12-31---Q656446,True
1980-12-31,61,Unterstrass,21830,Q656446,1980-12-31---Q656446,True
1979-12-31,61,Unterstrass,22189,Q656446,1979-12-31---Q656446,True
1978-12-31,61,Unterstrass,22510,Q656446,1978-12-31---Q656446,True
1977-12-31,61,Unterstrass,22867,Q656446,1977-12-31---Q656446,True
1976-12-31,61,Unterstrass,23145,Q656446,1976-12-31---Q656446,True
1975-12-31,61,Unterstrass,23758,Q656446,1975-12-31---Q656446,True
1974-12-31,61,Unterstrass,24411,Q656446,1974-12-31---Q656446,True
1973-12-31,61,Unterstrass,24820,Q656446,1973-12-31---Q656446,True
1972-12-31,61,Unterstrass,25448,Q656446,1972-12-31---Q656446,True
1971-12-31,61,Unterstrass,25748,Q656446,1971-12-31---Q656446,True
1970-12-31,61,Unterstrass,26482,Q656446,1970-12-31---Q656446,True
2018-12-31,52,Escher Wyss,6066,Q687052,2018-12-31---Q687052,False
2017-12-31,52,Escher Wyss,6088,Q687052,2017-12-31---Q687052,True
2016-12-31,52,Escher Wyss,5825,Q687052,2016-12-31---Q687052,True
2015-12-31,52,Escher Wyss,5457,Q687052,2015-12-31---Q687052,True
2014-12-31,52,Escher Wyss,4604,Q687052,2014-12-31---Q687052,True
2013-12-31,52,Escher Wyss,4010,Q687052,2013-12-31---Q687052,True
2012-12-31,52,Escher Wyss,3343,Q687052,2012-12-31---Q687052,True
2011-12-31,52,Escher Wyss,3129,Q687052,2011-12-31---Q687052,True
2010-12-31,52,Escher Wyss,3076,Q687052,2010-12-31---Q687052,True
2009-12-31,52,Escher Wyss,3060,Q687052,2009-12-31---Q687052,True
2008-12-31,52,Escher Wyss,2971,Q687052,2008-12-31---Q687052,True
2007-12-31,52,Escher Wyss,3008,Q687052,2007-12-31---Q687052,True
2006-12-31,52,Escher Wyss,2987,Q687052,2006-12-31---Q687052,True
2005-12-31,52,Escher Wyss,2727,Q687052,2005-12-31---Q687052,True
2004-12-31,52,Escher Wyss,2624,Q687052,2004-12-31---Q687052,True
2003-12-31,52,Escher Wyss,2465,Q687052,2003-12-31---Q687052,True
2002-12-31,52,Escher Wyss,2516,Q687052,2002-12-31---Q687052,True
2001-12-31,52,Escher Wyss,2133,Q687052,2001-12-31---Q687052,True
2000-12-31,52,Escher Wyss,1929,Q687052,2000-12-31---Q687052,True
1999-12-31,52,Escher Wyss,1953,Q687052,1999-12-31---Q687052,True
1998-12-31,52,Escher Wyss,1579,Q687052,1998-12-31---Q687052,True
1997-12-31,52,Escher Wyss,1622,Q687052,1997-12-31---Q687052,True
1996-12-31,52,Escher Wyss,1641,Q687052,1996-12-31---Q687052,True
1995-12-31,52,Escher Wyss,1649,Q687052,1995-12-31---Q687052,True
1994-12-31,52,Escher Wyss,1596,Q687052,1994-12-31---Q687052,True
1993-12-31,52,Escher Wyss,1547,Q687052,1993-12-31---Q687052,True
1992-12-31,52,Escher Wyss,1569,Q687052,1992-12-31---Q687052,True
1991-12-31,52,Escher Wyss,1587,Q687052,1991-12-31---Q687052,True
1990-12-31,52,Escher Wyss,1513,Q687052,1990-12-31---Q687052,True
1989-12-31,52,Escher Wyss,1473,Q687052,1989-12-31---Q687052,True
1988-12-31,52,Escher Wyss,1491,Q687052,1988-12-31---Q687052,True
1987-12-31,52,Escher Wyss,1463,Q687052,1987-12-31---Q687052,True
1986-12-31,52,Escher Wyss,1511,Q687052,1986-12-31---Q687052,True
1985-12-31,52,Escher Wyss,1512,Q687052,1985-12-31---Q687052,True
1984-12-31,52,Escher Wyss,1570,Q687052,1984-12-31---Q687052,True
1983-12-31,52,Escher Wyss,1614,Q687052,1983-12-31---Q687052,True
1982-12-31,52,Escher Wyss,1523,Q687052,1982-12-31---Q687052,True
1981-12-31,52,Escher Wyss,1460,Q687052,1981-12-31---Q687052,True
1980-12-31,52,Escher Wyss,1514,Q687052,1980-12-31---Q687052,True
1979-12-31,52,Escher Wyss,1475,Q687052,1979-12-31---Q687052,True
1978-12-31,52,Escher Wyss,1502,Q687052,1978-12-31---Q687052,True
1977-12-31,52,Escher Wyss,1551,Q687052,1977-12-31---Q687052,True
1976-12-31,52,Escher Wyss,1624,Q687052,1976-12-31---Q687052,True
1975-12-31,52,Escher Wyss,1631,Q687052,1975-12-31---Q687052,True
1974-12-31,52,Escher Wyss,1755,Q687052,1974-12-31---Q687052,True
1973-12-31,52,Escher Wyss,1783,Q687052,1973-12-31---Q687052,True
1972-12-31,52,Escher Wyss,1903,Q687052,1972-12-31---Q687052,True
1971-12-31,52,Escher Wyss,1982,Q687052,1971-12-31---Q687052,True
1970-12-31,52,Escher Wyss,2043,Q687052,1970-12-31---Q687052,True
2018-12-31,51,Gewerbeschule,9513,Q693413,2018-12-31---Q693413,False
2017-12-31,51,Gewerbeschule,9578,Q693413,2017-12-31---Q693413,True
2016-12-31,51,Gewerbeschule,9598,Q693413,2016-12-31---Q693413,True
2015-12-31,51,Gewerbeschule,9608,Q693413,2015-12-31---Q693413,True
2014-12-31,51,Gewerbeschule,9539,Q693413,2014-12-31---Q693413,True
2013-12-31,51,Gewerbeschule,9626,Q693413,2013-12-31---Q693413,True
2012-12-31,51,Gewerbeschule,9824,Q693413,2012-12-31---Q693413,True
2011-12-31,51,Gewerbeschule,9795,Q693413,2011-12-31---Q693413,True
2010-12-31,51,Gewerbeschule,9688,Q693413,2010-12-31---Q693413,True
2009-12-31,51,Gewerbeschule,9717,Q693413,2009-12-31---Q693413,True
2008-12-31,51,Gewerbeschule,9751,Q693413,2008-12-31---Q693413,True
2007-12-31,51,Gewerbeschule,9706,Q693413,2007-12-31---Q693413,True
2006-12-31,51,Gewerbeschule,9735,Q693413,2006-12-31---Q693413,True
2005-12-31,51,Gewerbeschule,9690,Q693413,2005-12-31---Q693413,True
2004-12-31,51,Gewerbeschule,9773,Q693413,2004-12-31---Q693413,True
2003-12-31,51,Gewerbeschule,9781,Q693413,2003-12-31---Q693413,True
2002-12-31,51,Gewerbeschule,9900,Q693413,2002-12-31---Q693413,True
2001-12-31,51,Gewerbeschule,9835,Q693413,2001-12-31---Q693413,True
2000-12-31,51,Gewerbeschule,9824,Q693413,2000-12-31---Q693413,True
1999-12-31,51,Gewerbeschule,9594,Q693413,1999-12-31---Q693413,True
1998-12-31,51,Gewerbeschule,9464,Q693413,1998-12-31---Q693413,True
2012-12-31,14,City,799,Q1093831,2012-12-31---Q1093831,True
1997-12-31,51,Gewerbeschule,9525,Q693413,1997-12-31---Q693413,True
1996-12-31,51,Gewerbeschule,9700,Q693413,1996-12-31---Q693413,True
1995-12-31,51,Gewerbeschule,9811,Q693413,1995-12-31---Q693413,True
1994-12-31,51,Gewerbeschule,9773,Q693413,1994-12-31---Q693413,True
1993-12-31,51,Gewerbeschule,9948,Q693413,1993-12-31---Q693413,True
1992-12-31,51,Gewerbeschule,9893,Q693413,1992-12-31---Q693413,True
1991-12-31,51,Gewerbeschule,10044,Q693413,1991-12-31---Q693413,True
1990-12-31,51,Gewerbeschule,9767,Q693413,1990-12-31---Q693413,True
1989-12-31,51,Gewerbeschule,9735,Q693413,1989-12-31---Q693413,True
1988-12-31,51,Gewerbeschule,9686,Q693413,1988-12-31---Q693413,True
1987-12-31,51,Gewerbeschule,9886,Q693413,1987-12-31---Q693413,True
1986-12-31,51,Gewerbeschule,9779,Q693413,1986-12-31---Q693413,True
1985-12-31,51,Gewerbeschule,9564,Q693413,1985-12-31---Q693413,True
1984-12-31,51,Gewerbeschule,9208,Q693413,1984-12-31---Q693413,True
1983-12-31,51,Gewerbeschule,9267,Q693413,1983-12-31---Q693413,True
1982-12-31,51,Gewerbeschule,9300,Q693413,1982-12-31---Q693413,True
1981-12-31,51,Gewerbeschule,9332,Q693413,1981-12-31---Q693413,True
1980-12-31,51,Gewerbeschule,9563,Q693413,1980-12-31---Q693413,True
1979-12-31,51,Gewerbeschule,9009,Q693413,1979-12-31---Q693413,True
1978-12-31,51,Gewerbeschule,8948,Q693413,1978-12-31---Q693413,True
1977-12-31,51,Gewerbeschule,9105,Q693413,1977-12-31---Q693413,True
1976-12-31,51,Gewerbeschule,9514,Q693413,1976-12-31---Q693413,True
1975-12-31,51,Gewerbeschule,10167,Q693413,1975-12-31---Q693413,True
1974-12-31,51,Gewerbeschule,10410,Q693413,1974-12-31---Q693413,True
1973-12-31,51,Gewerbeschule,10452,Q693413,1973-12-31---Q693413,True
1972-12-31,51,Gewerbeschule,10559,Q693413,1972-12-31---Q693413,True
1971-12-31,51,Gewerbeschule,10851,Q693413,1971-12-31---Q693413,True
1970-12-31,51,Gewerbeschule,11030,Q693413,1970-12-31---Q693413,True
2018-12-31,44,Hard,13163,Q870084,2018-12-31---Q870084,False
2017-12-31,44,Hard,13057,Q870084,2017-12-31---Q870084,True
2016-12-31,44,Hard,12891,Q870084,2016-12-31---Q870084,True
2015-12-31,44,Hard,13072,Q870084,2015-12-31---Q870084,True
2014-12-31,44,Hard,13232,Q870084,2014-12-31---Q870084,True
2013-12-31,44,Hard,13241,Q870084,2013-12-31---Q870084,True
2012-12-31,44,Hard,12994,Q870084,2012-12-31---Q870084,True
2011-12-31,44,Hard,12744,Q870084,2011-12-31---Q870084,True
2010-12-31,44,Hard,12883,Q870084,2010-12-31---Q870084,True
2009-12-31,44,Hard,12902,Q870084,2009-12-31---Q870084,True
2008-12-31,44,Hard,12884,Q870084,2008-12-31---Q870084,True
2007-12-31,44,Hard,12802,Q870084,2007-12-31---Q870084,True
2006-12-31,44,Hard,12508,Q870084,2006-12-31---Q870084,True
2005-12-31,44,Hard,12715,Q870084,2005-12-31---Q870084,True
2004-12-31,44,Hard,12804,Q870084,2004-12-31---Q870084,True
2003-12-31,44,Hard,12817,Q870084,2003-12-31---Q870084,True
2002-12-31,44,Hard,12856,Q870084,2002-12-31---Q870084,True
2001-12-31,44,Hard,12841,Q870084,2001-12-31---Q870084,True
2000-12-31,44,Hard,12875,Q870084,2000-12-31---Q870084,True
1999-12-31,44,Hard,12951,Q870084,1999-12-31---Q870084,True
1998-12-31,44,Hard,12871,Q870084,1998-12-31---Q870084,True
1997-12-31,44,Hard,12884,Q870084,1997-12-31---Q870084,True
1996-12-31,44,Hard,12937,Q870084,1996-12-31---Q870084,True
1995-12-31,44,Hard,12872,Q870084,1995-12-31---Q870084,True
1994-12-31,44,Hard,12816,Q870084,1994-12-31---Q870084,True
1993-12-31,44,Hard,12747,Q870084,1993-12-31---Q870084,True
1992-12-31,44,Hard,12405,Q870084,1992-12-31---Q870084,True
1991-12-31,44,Hard,12329,Q870084,1991-12-31---Q870084,True
1990-12-31,44,Hard,12211,Q870084,1990-12-31---Q870084,True
1989-12-31,44,Hard,12179,Q870084,1989-12-31---Q870084,True
1988-12-31,44,Hard,12199,Q870084,1988-12-31---Q870084,True
1987-12-31,44,Hard,12082,Q870084,1987-12-31---Q870084,True
1986-12-31,44,Hard,12144,Q870084,1986-12-31---Q870084,True
1985-12-31,44,Hard,12230,Q870084,1985-12-31---Q870084,True
1984-12-31,44,Hard,12372,Q870084,1984-12-31---Q870084,True
1983-12-31,44,Hard,12495,Q870084,1983-12-31---Q870084,True
1982-12-31,44,Hard,12474,Q870084,1982-12-31---Q870084,True
1981-12-31,44,Hard,12720,Q870084,1981-12-31---Q870084,True
1980-12-31,44,Hard,12820,Q870084,1980-12-31---Q870084,True
1979-12-31,44,Hard,12515,Q870084,1979-12-31---Q870084,True
1978-12-31,44,Hard,12555,Q870084,1978-12-31---Q870084,True
1977-12-31,44,Hard,12547,Q870084,1977-12-31---Q870084,True
1976-12-31,44,Hard,12664,Q870084,1976-12-31---Q870084,True
1975-12-31,44,Hard,11654,Q870084,1975-12-31---Q870084,True
1974-12-31,44,Hard,12118,Q870084,1974-12-31---Q870084,True
1973-12-31,44,Hard,12518,Q870084,1973-12-31---Q870084,True
1972-12-31,44,Hard,12802,Q870084,1972-12-31---Q870084,True
1971-12-31,44,Hard,13102,Q870084,1971-12-31---Q870084,True
1970-12-31,44,Hard,13345,Q870084,1970-12-31---Q870084,True
2018-12-31,42,Langstrasse,11111,Q1805410,2018-12-31---Q1805410,False
2017-12-31,42,Langstrasse,11144,Q1805410,2017-12-31---Q1805410,True
2016-12-31,42,Langstrasse,11145,Q1805410,2016-12-31---Q1805410,True
2015-12-31,42,Langstrasse,11169,Q1805410,2015-12-31---Q1805410,True
2014-12-31,42,Langstrasse,10985,Q1805410,2014-12-31---Q1805410,True
2013-12-31,42,Langstrasse,10686,Q1805410,2013-12-31---Q1805410,True
2012-12-31,42,Langstrasse,10560,Q1805410,2012-12-31---Q1805410,True
2011-12-31,42,Langstrasse,10520,Q1805410,2011-12-31---Q1805410,True
2010-12-31,42,Langstrasse,10379,Q1805410,2010-12-31---Q1805410,True
2009-12-31,42,Langstrasse,10392,Q1805410,2009-12-31---Q1805410,True
2008-12-31,42,Langstrasse,10455,Q1805410,2008-12-31---Q1805410,True
2007-12-31,42,Langstrasse,10310,Q1805410,2007-12-31---Q1805410,True
2006-12-31,42,Langstrasse,10332,Q1805410,2006-12-31---Q1805410,True
2005-12-31,42,Langstrasse,10368,Q1805410,2005-12-31---Q1805410,True
2004-12-31,42,Langstrasse,10319,Q1805410,2004-12-31---Q1805410,True
2003-12-31,42,Langstrasse,10304,Q1805410,2003-12-31---Q1805410,True
2002-12-31,42,Langstrasse,10447,Q1805410,2002-12-31---Q1805410,True
2001-12-31,42,Langstrasse,10276,Q1805410,2001-12-31---Q1805410,True
2000-12-31,42,Langstrasse,10237,Q1805410,2000-12-31---Q1805410,True
1999-12-31,42,Langstrasse,10370,Q1805410,1999-12-31---Q1805410,True
1998-12-31,42,Langstrasse,10399,Q1805410,1998-12-31---Q1805410,True
1997-12-31,42,Langstrasse,10480,Q1805410,1997-12-31---Q1805410,True
1996-12-31,42,Langstrasse,10718,Q1805410,1996-12-31---Q1805410,True
